Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,3575,3,0,0.0,3550,3575,3420,1801123,6278228795,115012447550,32171314,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8370,1,10,0.12,8350,8400,8340,5412,45260660,114822204480,13718304,KSQ
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,8880,2,-170,-1.88,9050,9100,8820,83926,745580970,114720382560,12918962,KSQ
001470,KR7001470004,삼부토건,KOSPI,,513,2,-13,-2.47,530,531,510,3890814,2001100652,114712865712,223611824,STK
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3825,2,-230,-5.67,3900,3975,3820,1697893,6601922010,114702558525,29987597,KSQ
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,3750,1,10,0.27,3740,3805,3680,111599,418822475,114640770000,30570872,KSQ
464280,KR7464280007,티디에스팜,KOSDAQ,중견기업부,20700,2,-250,-1.19,21400,21600,19770,809235,16638346440,114471000000,5530000,KSQ
376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,4645,2,-55,-1.17,4700,4725,4615,10690,49930020,114267000000,24600000,KSQ
044340,KR7044340008,위닉스,KOSDAQ,우량기업부,6370,1,130,2.08,6240,6370,6190,8795,55713810,113853717250,17873425,KSQ
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,7200,1,210,3.0,7020,7220,6990,73163,522588850,113760000000,15800000,KSQ
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,17170,2,-150,-0.87,17490,17490,17170,1428,24632540,113684630400,6621120,KSQ
066700,KR7066700006,테라젠이텍스,KOSDAQ,우량기업부,3495,2,-40,-1.13,3555,3555,3475,42534,148815430,113498150325,32474435,KSQ
014160,KR7014160006,대영포장,KOSPI,,1047,2,-10,-0.95,1054,1059,1046,105795,111212341,113489092803,108394549,STK
040910,KR7040910002,아이씨디,KOSDAQ,중견기업부,6110,2,-40,-0.65,6150,6270,6090,12306,75746460,113488820250,18574275,KSQ
452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,12470,2,-390,-3.03,12830,12860,12440,97955,1235647410,113120707160,9071428,KSQ
137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,5080,1,85,1.7,5000,5190,4960,58160,295762985,113120495120,22267814,KSQ
366030,KR7366030005,공구우먼,KOSDAQ,중견기업부,4990,2,-20,-0.4,5040,5300,4945,336789,1719074725,113042711500,22653850,KSQ
261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,4210,2,-45,-1.06,4210,4270,4145,33943,142157245,112932189080,26824748,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2235,2,-40,-1.76,2290,2295,2235,605501,1367578885,112901874300,50515380,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,1617,1,2,0.12,1616,1630,1612,14164,22994748,112788337200,69751600,STK
481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,2590,3,0,0.0,2600,2600,2560,49293,127477555,112607149760,43477664,STK
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,3225,2,-45,-1.38,3400,3410,3205,4853215,16030440770,112582166775,34909199,KSQ
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,3760,2,-170,-4.33,3870,3905,3725,979691,3728260285,112476376800,29913930,KSQ
054620,KR7054620000,APS,KOSDAQ,중견기업부,5650,3,0,0.0,5640,5650,5530,5626,31599920,112402348650,19894221,KSQ
035610,KR7035610005,솔본,KOSDAQ,우량기업부,4110,1,115,2.88,4085,4255,4045,132205,545099970,112392047670,27345997,KSQ
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6560,2,-260,-3.81,6850,6850,6560,67094,445991180,112239500800,17109680,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,5800,2,-50,-0.85,5940,5940,5740,22612,131099390,112181227800,19341591,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,12050,2,-220,-1.79,12270,12300,12050,25522,309869160,112102837000,9303140,KSQ
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,8890,1,200,2.3,8670,8910,8590,30864,272264420,111826829940,12578946,KSQ
267290,KR7267290005,경동도시가스,KOSPI,,18960,2,-40,-0.21,19010,19040,18900,10955,207813210,111776897760,5895406,STK
034590,KR7034590000,인천도시가스,KOSPI,,25550,3,0,0.0,25600,25600,25400,1613,41096350,111774964700,4374754,STK
162300,KR7162300008,신스틸,KOSDAQ,중견기업부,2690,2,-10,-0.37,2685,2740,2625,116771,317950900,111558017580,41471382,KSQ
264900,KR7264900002,크라운제과,KOSPI,,8890,1,40,0.45,8850,9090,8700,67614,603031280,111337026500,12523850,STK
232530,KR7232530006,이엠티,KONEX,일반기업부,4345,2,-10,-0.23,4355,4355,4205,222,942300,111294150880,25614304,KNX
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2775,1,10,0.36,2780,2870,2750,715158,2015033600,111000000000,40000000,KSQ
256940,KR7256940008,케이피에스,KOSDAQ,벤처기업부,5920,2,-120,-1.99,6020,6020,5910,20526,121861550,110992055360,18748658,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,13620,1,140,1.04,13500,13800,13500,7122,96571220,110913462120,8143426,KSQ
168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,5210,2,-290,-5.27,5280,5440,5180,1081833,5718607840,110911959640,21288284,KSQ
011700,KR7011700002,한신기계,KOSPI,,3410,2,-20,-0.58,3480,3480,3400,80148,274204975,110641374910,32446151,STK
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10210,2,-110,-1.07,10320,10420,10080,39915,406466850,110474119480,10820188,KSQ
017900,KR7017900002,광전자,KOSPI,,1904,2,-1,-0.05,1915,1915,1897,26437,50309193,110324924752,57943763,STK
060310,KR7060310000,3S,KOSDAQ,중견기업부,2155,2,-35,-1.6,2200,2200,2155,174446,378114445,110087403510,51084642,KSQ
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,12070,2,-110,-0.9,12180,12350,12000,7865,95616820,109987899140,9112502,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,6220,2,-110,-1.74,6340,6400,6130,478664,3000084190,109965233560,17679298,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,2605,1,35,1.36,2560,2610,2540,95912,247856070,109852850000,42170000,KSQ
462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,12690,2,-350,-2.68,13000,13000,12650,157898,2023919240,109777827150,8650735,KSQ
004830,KR7004830006,덕성,KOSPI,,7000,2,-30,-0.43,7020,7120,6970,178459,1254707550,109760000000,15680000,STK
019490,KR7019490002,하이트론,KOSPI,,3975,2,-415,-9.45,4385,4480,3870,2387198,9799288920,109754615400,27611224,STK
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,5700,1,20,0.35,5690,5740,5620,103322,588380040,109702724400,19246092,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,2955,2,-40,-1.34,2970,3005,2955,24780,73762625,109299540000,36988000,KSQ
187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,15530,1,110,0.71,15380,15530,15270,7194,111515820,109278537770,7036609,KSQ
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,17690,2,-180,-1.01,18100,18100,17550,28986,516928970,109234051760,6174904,KSQ
005870,KR7005870001,휴니드,KOSPI,,7710,1,170,2.25,7570,7760,7530,645517,4940697570,108834475650,14116015,STK
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,15910,1,110,0.7,15960,16030,15720,13601,217350050,108741286160,6834776,KSQ
002700,KR7002700003,신일전자,KOSPI,,1530,1,15,0.99,1516,1534,1514,206303,314707752,108702707130,71047521,STK
420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,18940,1,220,1.18,19400,19800,18670,77634,1497523920,108579364580,5732807,KSQ
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1285,2,-11,-0.85,1307,1313,1277,1124039,1451328987,108515061915,84447519,KSQ
372910,KR7372910000,한컴라이프케어,KOSPI,,3920,1,5,0.13,3905,3940,3875,354112,1381871965,108483671520,27674406,STK
016740,KR7016740003,두올,KOSPI,,3375,1,35,1.05,3340,3375,3320,64128,215389915,108225045000,32066680,STK
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,7340,2,-30,-0.41,7370,7440,7320,16528,122157890,108119660660,14730199,KSQ
086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,1161,2,-30,-2.52,1182,1189,1159,705343,825850224,107766095868,92821788,KSQ
267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,2465,2,-45,-1.79,2515,2520,2465,125522,312351520,107632016360,43664104,KSQ
040350,KR7040350001,크레오에스지,KOSDAQ,중견기업부,707,2,-19,-2.62,726,738,694,353723,251740706,107516378802,152074086,KSQ
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,8370,1,10,0.12,8300,8580,8290,36408,305172600,107404375680,12832064,KSQ
077500,KR7077500007,유니퀘스트,KOSPI,,4925,1,115,2.39,4800,4950,4800,70777,345949515,107335523875,21794015,STK
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,14920,2,-60,-0.4,15050,15090,14920,4963,74307410,107280633720,7190391,KSQ
163560,KR7163560006,동일고무벨트,KOSPI,,7710,2,-70,-0.9,7910,7920,7670,89387,695316770,107169000000,13900000,STK
071200,KR7071200000,인피니트헬스케어,KOSDAQ,우량기업부,4390,2,-5,-0.11,4400,4415,4355,30222,132291725,107100450620,24396458,KSQ
017550,KR7017550005,수산중공업,KOSPI,,1716,2,-1,-0.06,1717,1727,1710,67813,116662398,107076907080,62399130,STK
160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,20700,1,50,0.24,20800,21700,20700,64281,1359794850,106605000000,5150000,KSQ
003100,KR7003100005,선광,KOSDAQ,우량기업부,16140,1,30,0.19,16110,16140,16010,3634,58337440,106524000000,6600000,KSQ
036630,KR7036630002,세종텔레콤,KOSDAQ,우량기업부,532,2,-1,-0.19,533,536,528,56513,29990854,106400000000,200000000,KSQ
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,9400,1,200,2.17,9160,9650,9110,99808,939326690,106026228400,11279386,KSQ
079980,KR7079980009,휴비스,KOSPI,,3070,1,45,1.49,3025,3090,3020,43791,133341055,105915000000,34500000,STK
035000,KR7035000009,HS애드,KOSPI,,6390,1,30,0.47,6360,6400,6330,19633,125222510,105865743510,16567409,STK
007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,5280,1,270,5.39,5000,5430,4945,341906,1807079000,105779234880,20033946,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,6020,2,-10,-0.17,6020,6070,5990,31531,189702180,105628912620,17546331,KSQ
002600,KR7002600005,조흥,KOSPI,,176000,2,-1800,-1.01,175400,177900,175100,231,40529700,105600000000,600000,STK
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5660,2,-20,-0.35,5680,5680,5630,20322,114883980,105276000000,18600000,KSQ
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,4600,1,25,0.55,4580,4625,4570,43151,198461810,105235074000,22877190,KSQ
014470,KR7014470009,부방,KOSDAQ,중견기업부,1750,1,7,0.4,1744,1762,1735,49182,86102137,105091455000,60052260,KSQ
019590,KR7019590009,엠벤처투자,KOSDAQ,관리종목(소속부없음),921,0,0,0.0,0,0,0,0,0,104963185182,113966542,KSQ
007110,KR7007110000,일신석재,KOSPI,,1355,3,0,0.0,1349,1359,1326,1287315,1725959911,104953706550,77456610,STK
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,9970,2,-10,-0.1,9980,10180,9910,28446,285937470,104862635490,10517817,KSQ
006660,KR7006660005,삼성공조,KOSPI,,12880,2,-440,-3.3,13400,13400,12870,154047,2006391760,104666924320,8126314,STK
061040,KR7061040002,알에프텍,KOSDAQ,우량기업부,3260,3,0,0.0,3290,3290,3230,20879,67910225,104610984340,32089259,KSQ
019010,KR7019010008,베뉴지,KOSDAQ,우량기업부,2165,1,15,0.7,2150,2200,2130,94465,203597200,104353000000,48200000,KSQ
003480,KR7003480001,한진중공업홀딩스,KOSPI,,3530,1,5,0.14,3495,3540,3490,6455,22663060,104240236360,29529812,STK
255440,KR7255440000,야스,KOSDAQ,벤처기업부,7980,2,-170,-2.09,8330,8330,7980,83051,673555490,104202840000,13058000,KSQ
206400,KR7206400004,베노티앤알,KOSDAQ,중견기업부,3315,2,-75,-2.21,3390,3405,3245,42679,140924155,104135752500,31413500,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,3240,1,10,0.31,3230,3265,3205,84987,273976980,104036665680,32110082,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2600,1,5,0.19,2595,2610,2585,2923,7574495,104000000000,40000000,STK
041590,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),789,0,0,0.0,0,0,0,0,0,103917099150,131707350,KSQ
002200,KR7002200004,한국수출포장,KOSPI,,2590,1,30,1.17,2575,2595,2550,56558,145607725,103600000000,40000000,STK
074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,1179,1,2,0.17,1182,1184,1172,72982,85874992,103547849076,87826844,KSQ
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,9810,2,-30,-0.3,9810,9870,9720,19230,188098420,103299300000,10530000,KSQ
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2620,2,-15,-0.57,2645,2645,2600,97823,255974715,103115706800,39357140,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,11010,2,-910,-7.63,11770,12230,11010,3265420,37951246570,103060294080,9360608,KSQ
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,7540,1,40,0.53,7500,7590,7420,5118,38478120,102817309920,13636248,KSQ
004890,KR7004890000,동일산업,KOSPI,,42350,1,400,0.95,42000,42800,42000,1456,61647100,102707855250,2425215,STK
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,4190,2,-65,-1.53,4260,4265,4185,127042,535281735,102532258140,24470706,KSQ
015590,KR7015590003,KIB플러그에너지,KOSPI,,432,1,4,0.93,428,436,425,346183,148562672,102376027008,236981544,STK
302430,KR7302430004,이노메트리,KOSDAQ,우량기업부,10400,2,-230,-2.16,10640,10670,10350,18687,196080340,102265363200,9833208,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,81600,2,-200,-0.24,81900,82800,80000,1408,114555700,101871561600,1248426,STK
043220,KR7043220003,티에스넥스젠,KOSDAQ,중견기업부,725,1,23,3.28,713,755,707,2966385,2185437396,101685354950,140255662,KSQ
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1664,2,-12,-0.72,1677,1680,1650,302169,500861716,101507642496,61002189,KSQ
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,9330,2,-250,-2.61,9470,9770,9260,116043,1100499480,101395762290,10867713,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,11200,1,330,3.04,10900,11330,10750,117332,1301747240,101337600000,9048000,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,4920,1,40,0.82,4930,4930,4760,1025,5010965,101292960000,20588000,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,6460,1,10,0.16,6420,6470,6420,8386,54099110,101276985920,15677552,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,764,1,2,0.26,757,770,750,95507,72693959,101176306080,132429720,KSQ
347890,KR7347890006,엠투아이,KOSDAQ,벤처기업부,5970,3,0,0.0,5960,6000,5910,10315,61563390,100971827880,16913204,KSQ
465770,KR7465770006,STX그린로지스,KOSPI,,14050,1,640,4.77,13460,14960,13460,7324398,105028232670,100752999600,7171032,STK
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,10430,1,80,0.77,10350,10480,10280,26278,271892650,100740105410,9658687,KSQ
198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1653,2,-2,-0.12,1667,1667,1650,63114,104411633,100720424088,60931896,KSQ
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,18300,2,-780,-4.09,19570,19570,18300,37595,702907130,100683251100,5501817,KSQ
226440,KR7226440006,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,100580954580,65739186,KSQ
038540,KR7038540001,상상인,KOSDAQ,우량기업부,1817,2,-3,-0.16,1839,1839,1764,322605,576845650,100531544721,55328313,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,우량기업부,6000,2,-110,-1.8,6070,6130,6000,84100,509385510,100459200000,16743200,KSQ
008700,KR7008700007,아남전자,KOSPI,,1302,1,16,1.24,1282,1307,1280,152655,198178740,100416515640,77124820,STK
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,4250,2,-80,-1.85,4335,4350,4250,43710,187710575,100050537750,23541303,KSQ
005960,KR7005960000,동부건설,KOSPI,,4360,2,-10,-0.23,4390,4390,4340,10118,44098465,100046064200,22946345,STK
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,9080,2,-40,-0.44,9190,9240,9060,26328,240281760,99876822000,10999650,KSQ
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,7480,2,-60,-0.8,7520,7690,7470,19302,144852480,99743847720,13334739,KSQ
225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,1961,1,31,1.61,1926,2090,1861,10777723,21707160520,99517690840,50748440,KSQ
064240,KR7064240005,홈캐스트,KOSDAQ,우량기업부,2840,1,20,0.71,2815,2845,2760,37436,105128375,99507954080,35038012,KSQ
361390,KR7361390008,제노코,KOSDAQ,우량기업부,13250,2,-80,-0.6,13360,13390,13240,7121,94814030,99385454250,7500789,KSQ
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,8660,2,-140,-1.59,8710,8890,8490,111443,972685440,99328831720,11469842,KSQ
263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,6230,3,0,0.0,6230,6290,6150,29972,186499820,99245831300,15930310,KSQ
004150,KR7004150009,한솔홀딩스,KOSPI,,2360,3,0,0.0,2360,2365,2340,62337,146591100,99140241720,42008577,STK
002800,KR7002800001,신신제약,KOSDAQ,중견기업부,6520,2,-110,-1.66,6640,6750,6510,128702,851024430,98911660000,15170500,KSQ
239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,9950,2,-240,-2.36,10220,10290,9850,90982,911083550,98860762250,9935755,KSQ
340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,2890,2,-40,-1.37,2910,2925,2835,119772,343614380,98850860500,34204450,KSQ
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,7550,1,280,3.85,7340,7550,7230,118626,879968200,98500871150,13046473,KSQ
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,7710,1,110,1.45,7510,7880,7430,215159,1654283080,98460647520,12770512,KSQ
122830,KR7122830003,원포유,KONEX,일반기업부,3005,5,-525,-14.87,3005,3005,3005,21111,63438555,98419714925,32751985,KNX
023800,KR7023800006,인지컨트롤스,KOSPI,,6220,2,-50,-0.8,6230,6310,6190,13453,83765460,98333205340,15809197,STK
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,4590,1,130,2.91,4465,4590,4430,7105,31659950,98226000000,21400000,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7780,2,-150,-1.89,7910,7980,7780,18235,143290940,98141276800,12614560,KSQ
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,9990,2,-470,-4.49,10450,10450,9870,58185,587700780,97958143800,9805620,KSQ
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,1740,1,9,0.52,1738,1778,1717,221366,386171032,97534219260,56054149,KSQ
408920,KR7408920007,메쎄이상,KOSDAQ,벤처기업부,2255,2,-95,-4.04,2350,2350,2255,38704,88854700,97489186025,43232455,KSQ
088130,KR7088130000,동아엘텍,KOSDAQ,중견기업부,9140,3,0,0.0,9150,9410,9110,224133,2066769240,97459253320,10662938,KSQ
002450,KR7002450005,삼익악기,KOSPI,,1074,1,4,0.37,1070,1076,1065,53254,56905818,97230202710,90530915,STK
066410,KR7066410002,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,96978744678,84109926,KSQ
244920,KR7244920005,에이플러스에셋,KOSPI,,4280,1,15,0.35,4265,4325,4260,27859,119491130,96760926040,22607693,STK
391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,2330,1,30,1.3,2315,2345,2275,133877,309812600,96702507260,41503222,KSQ
199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,8290,1,400,5.07,7900,8370,7880,94761,772043460,96636090630,11656947,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,18620,2,-60,-0.32,18790,18870,18430,27342,507800000,96192204780,5166069,KSQ
309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,4140,2,-20,-0.48,4160,4200,4100,20973,86380440,96119369460,23217239,KSQ
293580,KR7293580007,나우IB,KOSDAQ,중견기업부,1012,2,-3,-0.3,1021,1026,1012,69749,70899033,96069109400,94929950,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,9430,1,160,1.73,9400,9900,9300,101917,977604180,96031348000,10183600,KSQ
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,10550,2,-10,-0.09,10560,10590,10490,5437,57179990,96013819800,9100836,STK
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5160,2,-130,-2.46,5320,5320,5130,51832,268279150,95966830680,18598223,KSQ
218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,4700,1,470,11.11,4360,5100,4275,19094640,90408931225,95954269400,20415802,KSQ
010040,KR7010040004,한국내화,KOSPI,,2335,1,5,0.21,2345,2355,2305,10351,24223610,95891589770,41067062,STK
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2115,3,0,0.0,2115,2135,2090,61014,128769295,95851317780,45319772,KSQ
013520,KR7013520002,화승코퍼레이션,KOSPI,,1915,2,-7,-0.36,1890,1928,1887,59726,113393317,95848147580,50051252,STK
078860,KR7078860004,엔에스이엔엠,KOSDAQ,중견기업부,9100,1,20,0.22,9040,9400,8390,26438,237715020,95832591400,10531054,KSQ
054800,KR7054800008,아이디스홀딩스,KOSDAQ,우량기업부,9260,1,10,0.11,9320,9430,9180,6606,60863270,95820220560,10347756,KSQ
460470,KR7460470008,아이빔테크놀로지,KOSDAQ,기술성장기업부,6360,2,-260,-3.93,6700,6710,6360,357802,2330284780,95777593200,15059370,KSQ
432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,5810,1,530,10.04,5290,6470,5220,5173558,31495875840,95413679200,16422320,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1377,2,-1,-0.07,1379,1392,1362,103509,142637364,95340234411,69237643,KSQ
054780,KR7054780002,키이스트,KOSDAQ,중견기업부,4865,1,195,4.18,4745,5210,4670,241214,1194485285,95100012945,19547793,KSQ
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,5780,1,40,0.7,5780,5870,5630,189170,1093658240,95074694020,16448909,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,7200,2,-70,-0.96,7310,7310,7150,19542,140394800,95055400800,13202139,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,32800,2,-1050,-3.1,33950,33950,32750,16210,535705150,94882331200,2892754,KSQ
032560,KR7032560005,황금에스티,KOSPI,,5580,3,0,0.0,5610,5610,5560,6076,33937760,94860000000,17000000,STK
066980,KR7066980004,한성크린텍,KOSDAQ,우량기업부,1824,1,25,1.39,1840,1840,1791,84901,153816298,94729668000,51935125,KSQ
300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,4540,1,50,1.11,4505,4640,4430,55776,253687950,94704454480,20860012,KSQ
158430,KR7158430009,아톤,KOSDAQ,벤처기업부,4185,2,-45,-1.06,4235,4235,4105,61522,256714955,94591353690,22602474,KSQ
263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,10000,2,-40,-0.4,10080,10100,9860,20546,205124420,94446000000,9444600,KSQ
033170,KR7033170002,시그네틱스,KOSDAQ,우량기업부,1101,2,-47,-4.09,1130,1148,1094,1875824,2089910837,94386879219,85728319,KSQ
090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,5400,1,60,1.12,5410,5500,5280,41173,221787700,94373607600,17476594,KSQ
059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,3950,2,-40,-1.0,3990,3995,3940,45011,177979140,94256286450,23862351,KSQ
083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,10980,1,80,0.73,10900,11000,10680,21314,230942720,94161427560,8575722,KSQ
004840,KR7004840005,DRB동일,KOSPI,,4720,2,-10,-0.21,4765,4765,4690,6213,29334790,94069600000,19930000,STK
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,7210,2,-70,-0.96,7270,7270,7200,7935,57333610,94035848200,13042420,KSQ
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1960,1,75,3.98,1888,1988,1888,948298,1841614505,94027918880,47973428,KSQ
000230,KR7000230003,일동홀딩스,KOSPI,,8140,2,-170,-2.05,8430,8430,8140,12799,105267260,93938856000,11540400,STK
101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
460940,KR7460940000,피앤에스미캐닉스,KOSDAQ,기술성장기업부,14470,2,-780,-5.11,15170,15170,14000,168723,2463943840,93646077800,6471740,KSQ
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,8730,1,50,0.58,8690,8850,8660,24867,218116440,93325271400,10690180,KSQ
270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,10140,2,-230,-2.22,10370,10430,10050,41591,423450750,93290271360,9200224,KSQ
047400,KR7047400007,유니온머티리얼,KOSPI,,2210,1,15,0.68,2195,2250,2180,212303,471848540,92820000000,42000000,STK
263050,KR7263050007,유틸렉스,KOSDAQ,기술성장기업부,2520,2,-100,-3.82,2625,2625,2515,225974,574490470,92733122160,36798858,KSQ
042500,KR7042500009,링네트,KOSDAQ,우량기업부,4860,2,-90,-1.82,4950,5000,4860,32003,157559605,92680851240,19070134,KSQ
007280,KR7007280001,한국특강,KOSPI,,1524,1,4,0.26,1518,1527,1507,14039,21312460,92679485964,60813311,STK
172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,10290,2,-60,-0.58,10320,10400,10200,43854,452237780,92201065110,8960259,KSQ
058860,KR7058860008,KTis,KOSPI,,2645,1,40,1.54,2610,2795,2600,3028831,8213583560,92051290000,34802000,STK
294140,KR7294140009,레몬,KOSDAQ,중견기업부,4380,1,20,0.46,4370,4400,4270,61707,266590800,91980000000,21000000,KSQ
073570,KR7073570004,리튬포어스,KOSDAQ,중견기업부,2540,2,-195,-7.13,2800,2930,2430,3350820,9061663680,91921322380,36189497,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3000,2,-5,-0.17,3005,3050,2970,29259,88006625,91914240000,30638080,KSQ
333430,KR7333430007,일승,KOSDAQ,중견기업부,2985,2,-50,-1.65,3005,3030,2960,60990,181857935,91719339795,30726747,KSQ
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,4765,2,-80,-1.65,4805,4845,4715,34407,163870665,91673382325,19238905,KSQ
